Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"31,513 EUR (359,800 SEK)",Volvo,Xc60,2.0 D4 AWD,"86,000 km",2018,Diesel,Crossover,Black,Västerås,140 kW (190 HP),Automatic,https://www.bytbil.com/vastmanlands-lan/personbil-xc60-d4-awd-r-design-navi-drag-190hk-9058-17592928
"14,442 EUR (164,900 SEK)",Volkswagen,Passat,2.1,"109,000 km",2024,Petrol,Sedan,White,Helsingborg,110 kW (150 HP),Manual,https://www.bytbil.com/skane-lan/personbil-passat-2-0-tdi-bluemotion-4motion-euro6-150hk-gps-8587-17007192
"6,735 EUR (76,900 SEK)",Volvo,V70,2.5 T5,"280,000 km",2010,Petrol,Wagon,Black,Halmstad,170 kW (231 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-v70-2-5t-flexifuel-geartronic-momentum-r-design-10004-17482563
"49,914 EUR (569,900 SEK)",Land Rover,Velar,3.0,"49,950 km",2017,Petrol,Suv,Silver,Svarta,280 kW (381 HP),Automatic,https://www.bytbil.com/kronobergs-lan/personbil-range-rover-velar-se-p380-r-dyn-moms-1242-16796359
"33,273 EUR (379,900 SEK)",Bmw,6 Series,640i,"114,490 km",1944,Petrol,Coupe,Black,Stockholm,235 kW (320 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-640-i-gran-coupe-m-sport-frihemlev-garanti-cockpit-9543-17058093
"52,542 EUR (599,900 SEK)",Mercedes Benz,Gle-Class,43 AMG 4MATIC,"30,500 km",2018,Diesel,Suv,Black,Uppsala,287 kW (390 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-gle-43-amg-4matic-coupe-9g-tronic-7634-17588517
"32,397 EUR (369,900 SEK)",Toyota,Corolla,1.8,"3,000 km",2024,Hybrid,Hatchback,White,Lund,104 kW (141 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-corolla-touring-sports-hybrid-gr-sport-carplay-b-kam-2501-17564175
"31,521 EUR (359,900 SEK)",Land Rover,Range Rover Sport,3.0 SDV6,"137,190 km",2014,Diesel,Suv,Black,Sollentuna,215 kW (292 HP),Automatic,https://www.blocket.se/annons/1000670415
"63,849 EUR (729,000 SEK)",Audi,Q7,3.0 50 TDI,"125,000 km",2020,Diesel,Suv,Black,Stockholm,210 kW (286 HP),Automatic,https://www.blocket.se/annons/1000622945
"62,973 EUR (719,000 SEK)",Audi,Q7,3.0 50 TDI,"118,000 km",2020,Diesel,Suv,Black,Stockholm,210 kW (286 HP),Automatic,https://www.blocket.se/annons/1001030242
"529,900 EUR",Audi,Q7,4.0,"156,000 km",2017,Petrol,Suv,Black,Staffanstorp,320 kW (435 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-q7-s-4-0-tdi-v8-quattro-tiptronic-euro-6-100360-17520406
"49,914 EUR (569,900 SEK)",Land Rover,Range Rover Sport,3.0,"119,600 km",2018,Diesel,Suv,Black,Kristianstad,190 kW (258 HP),Automatic,https://www.blocket.se/annons/1001071194
"48,609 EUR (555,000 SEK)",Bmw,X6m,,"101,000 km",2024,Petrol,Suv,Black,Uddevalla,,Automatic,https://www.bytbil.com/vastra-gotalands-lan/personbil-x6m-575hk-xdrive-f86-svsald-taklucka-bo-360cam-nightcam-11060-17604280
"33,194 EUR (379,000 SEK)",Bmw,5 Series,530e,"64,210 km",2020,Hybrid,Sedan,Blue,Kungsbacka,135 kW (184 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-530e-sedan-252hk-m-sport-innovation-las-annons-8210-17167487
"51,666 EUR (589,900 SEK)",Mercedes Benz,Glb-Class,35 AMG 4MATIC,"31,000 km",2022,Petrol,Suv,Black,Stockholm,225 kW (306 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-glb-amg-35-4matic-night-panorama-varmare-drag-9501-17470108
"11,815 EUR (134,900 SEK)",Bmw,X3,xDrive30d,"257,300 km",2011,Diesel,Suv,Black,Uddevalla,190 kW (258 HP),Automatic,https://www.blocket.se/annons/1001047915
"6,122 EUR (69,900 SEK)",Hyundai,I40,1.7 CRDi,"233,400 km",2012,Diesel,Wagon,Brown,Kungsbacka,100 kW (136 HP),Manual,https://www.blocket.se/annons/1001144018
"16,194 EUR (184,900 SEK)",Bmw,5 Series,535i,"161,660 km",2010,Petrol,Sedan,Black,Gävle,228 kW (310 HP),Automatic,https://www.bytbil.com/gavleborgs-lan/personbil-535-i-m-sport-navi-elstolar-comfort-hud-306hk-6725-17362453
"33,256 EUR (379,700 SEK)",Volvo,Xc90,2.0 D4 AWD,"159,230 km",2018,Diesel,Suv,White,Halmstad,141 kW (192 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-xc90-d4-awd-inscription-6-99-polestar-opt-pano-bw-hud-b-kamera-9541-17511578
"33,273 EUR (379,900 SEK)",Bmw,3 Series,320i,"31,900 km",2020,Petrol,Sedan,Black,Trelleborg,135 kW (184 HP),Automatic,https://www.blocket.se/annons/1001128492
"12,691 EUR (144,900 SEK)",Nissan,Leaf,Tekna,"117,000 km",2017,Electric,Hatchback,Brown,Uppsala,81 kW (110 HP),Automatic,https://www.blocket.se/annons/1000938941
"48,163 EUR (549,900 SEK)",Mercedes Benz,E-Class,63 AMG 4MATIC,"170,000 km",2018,Diesel,Sedan,Black,Staffanstorp,420 kW (571 HP),Automatic,https://www.blocket.se/annons/1000175069
"51,657 EUR (589,800 SEK)",Volkswagen,Transporter,2.1,"30,120 km",2022,Petrol,Van,Silver,Stockholm,111 kW (151 HP),Automatic,https://www.blocket.se/annons/1001120490
"6,919 EUR (79,000 SEK)",Fiat,500,1.4,"138,990 km",2011,Petrol,Mini,Black,Halmstad,73 kW (99 HP),Manual,https://bilweb.se/hallands-lan/fiat-500-1-4-blackjack-drag-2011-halvkombi-10730062
"64,725 EUR (739,000 SEK)",Volkswagen,Touareg,3.0,"61,000 km",2021,Hybrid,Suv,Silver,Stockholm,253 kW (344 HP),Automatic,https://bilweb.se/stockholms-lan/volkswagen-touareg-hybrid-r-line-panorama-22-alu-2021-suv-10737517
"64,725 EUR (739,000 SEK)",Audi,Rs3,,"10,280 km",2022,Petrol,Hatchback,Black,Kungsbacka,298 kW (405 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-rs3-sedan-q-400hk-keramiska-bo-rs-dynamisk-plus-sv-sald-8210-17371047
"34,070 EUR (389,000 SEK)",Mercedes Benz,Gla-Class,200,"12,300 km",2020,Diesel,Crossover,White,Kristianstad,111 kW (151 HP),Automatic,https://www.blocket.se/annons/1000961767
"65,601 EUR (749,000 SEK)",Mercedes Benz,E-Class,53 AMG 4Matic,"40,580 km",2019,Diesel,Convertible,Silver,Kungsbacka,324 kW (441 HP),Automatic,https://bilweb.se/hallands-lan/mercedes-benz-amg-e-53-4matic-cab-se-spec-2019-cab-10685490
"33,194 EUR (379,000 SEK)",Mercedes Benz,Glc-Class,250,"87,670 km",2018,Diesel,Suv,Black,Kungsbacka,150 kW (204 HP),Automatic,https://www.blocket.se/annons/1000571432
"6,647 EUR (75,900 SEK)",Chevrolet,Orlando,2.0,"183,230 km",2012,Diesel,Mpv,Black,Eskilstuna,120 kW (163 HP),Automatic,https://www.bytbil.com/sodermanlands-lan/personbil-orlando-2-0-td-automat-ny-besiktigad-ny-servad-7221-17578590
"67,134 EUR (766,500 SEK)",Kia,Ev6,,"5,000 km",2022,Electric,Crossover,White,Ljungby,,Automatic,https://www.bytbil.com/kronobergs-lan/personbil-ev6-gt-line-77-4-kwh-awd-325-hk-dct-automat-1217-16844126
"8,215 EUR (93,800 SEK)",Subaru,Impreza,1.6,"180,000 km",2020,Petrol,Sedan,Silver,Kalmar,85 kW (116 HP),Automatic,https://bilweb.se/kalmar-lan/subaru-impreza-1-6-4wd-b-kam-ledramp-2020-personbil-10777852
"51,666 EUR (589,900 SEK)",Mercedes Benz,S-Class,350 D,"78,000 km",2018,Diesel,Sedan,Black,Bro,210 kW (286 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-s-350-d-9g-tronic-286hk-sveriges-billigaste-10008-14724110
"46,332 EUR (529,000 SEK)",Bmw,X3,M40i,"29,000 km",2020,Petrol,Suv,Silver,Falkenberg,265 kW (360 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-x3-m40i-m-sport-panorama-8959-17385673
"6,551 EUR (74,800 SEK)",Mitsubishi,Asx,1.8,"179,000 km",2011,Diesel,Crossover,White,Lerum,110 kW (150 HP),Manual,https://www.blocket.se/annons/1001084028
"12,682 EUR (144,800 SEK)",Volkswagen,Tiguan,2.0 TDI 4Motion,"192,000 km",2014,Diesel,Crossover,Silver,Växjö,130 kW (177 HP),Automatic,https://www.blocket.se/annons/1000913261
"13,566 EUR (154,900 SEK)",Bmw,3 Series,320d,"159,000 km",2014,Diesel,Sedan,White,Uppsala,135 kW (184 HP),Automatic,https://www.blocket.se/annons/1000498310
"11,815 EUR (134,900 SEK)",Hyundai,I20,1.1,"126,000 km",2018,Diesel,Hatchback,White,Kristianstad,74 kW (101 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-i20-1-4-laneassistparkeringssensorerrattvarme-9872-17498719
"45,535 EUR (519,900 SEK)",Bmw,X5,30d,"51,520 km",2018,Diesel,Suv,White,Kalmar,192 kW (261 HP),Automatic,https://www.blocket.se/annons/1001019349
"49,039 EUR (559,900 SEK)",Lexus,Rx,450h,"12,050 km",2022,Petrol,Suv,Blue,Uppsala,195 kW (265 HP),Automatic,https://bilweb.se/uppsala-lan/lexus-rx-450h-awd-sport-edition-2022-suv-10780951
"49,039 EUR (559,900 SEK)",Lexus,Rx,450h,"10,150 km",2022,Petrol,Suv,Black,Uppsala,195 kW (265 HP),Automatic,https://bilweb.se/uppsala-lan/lexus-rx-450h-awd-sport-edition-2022-suv-10780957
"48,084 EUR (549,000 SEK)",Audi,Sq7,4.0 TDI,"166,530 km",2018,Diesel,Suv,Black,Svarta,320 kW (435 HP),Automatic,https://www.bytbil.com/vastra-gotalands-lan/personbil-sq7-4-0-tdi-v8-quattro-black-edition-se-spec-435hk-10405-17483477
"78,818 EUR (899,900 SEK)",Mercedes Benz,G-Class,500,"70,990 km",2018,Petrol,Suv,Black,Svarta,313 kW (426 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-g-500-50-year-edition-varmare-drag-7149-17516183
"319,900 EUR",Volvo,S90,2.0 T6 AWD,"82,610 km",2016,Petrol,Sedan,,Staffanstorp,246 kW (335 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-s90-t6-awd-polestar-inscription-se-utr-334hk-8799-17611841
"409,900 EUR",Audi,S5,3.0 TFSI V6,"136,900 km",2017,Petrol,Sedan,Black,Svarta,260 kW (354 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-s5-sb-3-0-tfsi-q-v6-pano-bo-hud-carbon-valcona-se-spec-100391-17607046
"33,974 EUR (387,900 SEK)",Seat,Tarraco,1.5,"45,030 km",2024,Petrol,Suv,Black,Boo,110 kW (150 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-tarraco-phev-245hk-pano-cockpit-skinn-kamera-drag-moms-8389-17597548
"6,560 EUR (74,900 SEK)",Kia,Carens,1.7,"161,700 km",2023,Diesel,Mpv,Black,Sigtuna,103 kW (140 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-carens-2-0-crdi-gls-euro-4-7-sits-nyservad-kampanj-7926-17539979
"9,625 EUR (109,900 SEK)",Volvo,V50,2.0,"147,900 km",2023,Diesel,Wagon,Silver,Helsingborg,110 kW (150 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-v50-d3-geartronic-business-kamrembytt-drag-150hk-102446-17612155
"70,059 EUR (799,900 SEK)",Land Rover,Range Rover Sport,2.0,"47,980 km",2024,Hybrid,Suv,White,Knivsta,221 kW (301 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-range-rover-sport-p400e-plug-in-pano-400hk-moms-9181-17557523
"16,974 EUR (193,800 SEK)",Land Rover,Evoque,2.2,"178,980 km",2024,Diesel,Suv,Black,Boo,110 kW (150 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-range-rover-evoque-2-2-td4-awd-meridian-skinn-8389-17582883
"109,900 EUR",Škoda,Yeti,2.0 TDI,"233,300 km",2015,Diesel,Crossover,Silver,Sigtuna,110 kW (150 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-yeti-2-0tdi-awd-drag-pdc-m-varmare-k-rem-bytt-kampanj-7926-17339314
"349,800 EUR",Mercedes Benz,C-Class,220D,"69,000 km",2018,Diesel,Hatchback,White,Uppsala,143 kW (194 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-c-220d-t-4m-amg-pano-drag-burmester-194hk-10552-17047246
"10,939 EUR (124,900 SEK)",Bmw,X1,xDrive23d,"179,990 km",2024,Diesel,Suv,Black,Karlstad,150 kW (204 HP),Automatic,https://www.bytbil.com/varmlands-lan/personbil-x1-xdrive23d-panorama-drag-valservad-p-sensor-navi-sov-100204-17461143
"13,575 EUR (155,000 SEK)",Volkswagen,Sharan,1.9 TDI,"173,080 km",2013,Diesel,Van,White,Eskilstuna,103 kW (140 HP),Automatic,https://www.bytbil.com/sodermanlands-lan/personbil-sharan-2-0-tdi-premium-7221-17359115
"10,939 EUR (124,900 SEK)",Toyota,Auris,1.8 Hybrid,"193,500 km",2013,Hybrid,Hatchback,White,Hallstahammar,73 kW (99 HP),Automatic,https://www.bytbil.com/vastmanlands-lan/personbil-auris-automat-panorama-hybrid-e-cvt-euro-5-11005-17516605
"83,197 EUR (949,900 SEK)",Mercedes Benz,Gls-Class,,"81,570 km",2019,Diesel,Suv,White,Knivsta,243 kW (330 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-gls-400-d-4m-9g-tronic-amg-moms-se-spec-7884-17509289
"9,538 EUR (108,900 SEK)",Volvo,V70,2.0 D,"242,500 km",2012,Diesel,Wagon,Black,Kalmar,120 kW (163 HP),Manual,https://www.bytbil.com/kalmar-lan/personbil-v70-d4-momentum-drag-d-varm-valservad-voc-kampanj-102352-17350591
"10,063 EUR (114,900 SEK)",Volkswagen,Tiguan,1.4 TSI,"223,000 km",2013,Petrol,Crossover,Silver,Kristianstad,118 kW (160 HP),Manual,https://www.bytbil.com/skane-lan/personbil-tiguan-1-4-tsi-4motion-premium-r-linepanoramab-kamera-100330-17564928
"5,211 EUR (59,500 SEK)",Renault,Clio,1.5 dCi,"139,000 km",2024,Diesel,Sedan,Black,Karlstad,65 kW (88 HP),Manual,https://www.bytbil.com/varmlands-lan/personbil-clio-5-dorrars-1-5-dci-drag-varmare-9574-17603479
"16,185 EUR (184,800 SEK)",Volvo,V60,2.0 D4,"153,420 km",2016,Diesel,Wagon,White,Västerås,140 kW (190 HP),Automatic,https://www.bytbil.com/vastmanlands-lan/personbil-v60-d4-momentum-r-design-drag-navi-varmare-voc-190hk-9058-17561112
"7,436 EUR (84,900 SEK)",Ford,S-Max,2.0 TDCi,"212,000 km",2024,Diesel,Mpv,Black,Karlstad,103 kW (140 HP),Automatic,https://www.bytbil.com/varmlands-lan/personbil-s-max-2-0-tdci-powershift-euro5-140hk-7-sits-gps-9930-17551868
"204,900 EUR",Mercedes Benz,Gla-Class,,"138,650 km",2024,Diesel,Suv,Silver,Ronneby,115 kW (156 HP),Automatic,https://www.bytbil.com/blekinge-lan/personbil-gla-200-7g-dct-amg-sport-156hk-dragkrok-gps-8535-17448226
"219,900 EUR",Mitsubishi,Outlander,2.0,"113,170 km",2024,Hybrid,Suv,Blue,Knivsta,89 kW (121 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-outlander-phev-cvt-dragrkok-1-agare-kamkedja-6759-17611807
"15,318 EUR (174,900 SEK)",Bmw,5 Series,520d,"167,000 km",2024,Diesel,Sedan,Black,Eskilstuna,135 kW (184 HP),Automatic,https://www.bytbil.com/sodermanlands-lan/personbil-520-d-sedan-steptronic-m-sport-184hk-drag-bluetooth-nyservad-6595-17521268
"849,900 EUR",Mercedes Benz,G-Class,55 AMG,"103,000 km",2016,Diesel,Suv,Black,Eskilstuna,182 kW (248 HP),Automatic,https://www.bytbil.com/sodermanlands-lan/personbil-g-350-d-amg-lwb-7g-tronic-sport-euro-6kamera-7945-17581399
"81,366 EUR (929,000 SEK)",Mercedes Benz,Sl-Class,63 AMG,"47,000 km",2024,Petrol,Convertible,White,Trelleborg,430 kW (585 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-sl-63-amg-amg-speedshift-mct-585hk-pano-9803-17596774
"379,000 EUR",Volvo,V60,2.0 T6 AWD,"90,900 km",2024,Hybrid,Wagon,Black,Kungsbacka,186 kW (253 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-v60-recharge-t6-awd-341hk-r-design-forarstod-teknikpaket-8210-17410006
"184,700 EUR",Volvo,Xc60,2.4 D4 AWD,"168,160 km",2024,Diesel,Crossover,Black,Knivsta,140 kW (190 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-xc60-d4-awd-geartronic-momentum-voc-varmare-navi-190hk-8907-17608012
"16,194 EUR (184,900 SEK)",Renault,Espace,2.1,"132,930 km",2023,Diesel,Mpv,Black,Helsingborg,118 kW (160 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-espace-1-6-dci-160hk-zen-aut-7-sits-drag-navi-svenkssald-1302-17487828
"183,900 EUR",Volvo,V60 Cross Country,2.4,"143,970 km",2016,Diesel,Wagon,Black,Helsingborg,140 kW (190 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-v60-cross-country-d4-awd-geartronic-summum-euro-6-11242-17464860
"6,122 EUR (69,900 SEK)",Hyundai,I20,1.1,"118,530 km",2024,Diesel,Hatchback,Silver,Ronneby,55 kW (75 HP),Manual,https://www.bytbil.com/blekinge-lan/personbil-i20-5-dorrar-1-1-crdi-blue-euro-5-11322-17549720
"48,163 EUR (549,900 SEK)",Volvo,Xc90,2.0,"80,900 km",2021,Diesel,Suv,White,Svarta,173 kW (235 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-xc90-b5-awd-r-design-inscription-h-k-luft-7-sits-drag-6252-17531290
"8,320 EUR (95,000 SEK)",Volvo,C70,2.5 T5,"191,270 km",2007,Petrol,Convertible,Black,Kista,169 kW (230 HP),Manual,https://www.bytbil.com/stockholms-lan/personbil-c70-t5-cabriolet-summum-230hk-5238-17587443
"10,063 EUR (114,900 SEK)",Mercedes Benz,A-Class,,"191,000 km",2024,Petrol,Sedan,Black,Karlstad,80 kW (109 HP),Manual,https://www.bytbil.com/varmlands-lan/personbil-a-180-cdi-amg-sport-109hk-pdc-blatand-8674-17542245
"32,835 EUR (374,900 SEK)",Mercedes Benz,A-Class,,"108,450 km",2019,Petrol,Sedan,Black,Halmstad,225 kW (306 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-a-35-amg-ranta-5-99-4matic-aeropkt-kamera-9541-17181064
"9,625 EUR (109,900 SEK)",Škoda,Yeti,2.0 TDI,"104,710 km",2024,Diesel,Crossover,Blue,Knivsta,103 kW (140 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-yeti-2-0-tdi-4x4-superdeal6-95-automat-bluetooth-pdc-100537-17216499
"11,815 EUR (134,900 SEK)",Volvo,V70,1.6,"139,000 km",2014,Diesel,Wagon,Black,Stockholm,84 kW (114 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-v70-d2-aut-kinetic-edition-varmare-2-ars-garanti-7216-15577637
"46,332 EUR (529,000 SEK)",Volvo,Xc90,2.0 T5 AWD,"65,440 km",2023,Petrol,Suv,White,Kista,184 kW (250 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-xc90-t5-awd-r-design-panor-teknik-pro-drag-7-sits-moms-4938-17534755
"155,000 EUR",Nissan,Qashqai,1.3 DIG-T,"132,000 km",2019,Petrol,Crossover,Silver,Sandviken,117 kW (159 HP),Automatic,https://www.bytbil.com/gavleborgs-lan/personbil-qashqai-1-3-dig-t-dct-euro-6-tillfalligt-erbjudande-8394-17593791
"5,684 EUR (64,900 SEK)",Chevrolet,Cruze,2.0 D,"241,740 km",2023,Diesel,Sedan,Black,Sigtuna,110 kW (150 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-cruze-automat-ac-kampanj-7926-17450338
"204,900 EUR",Toyota,C-Hr,1.8,"136,710 km",2024,Hybrid,Suv,White,Landskrona,72 kW (98 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-c-hr-hybrid-cvt-b-kamera-moms-122hk-11276-17605342
"15,309 EUR (174,800 SEK)",Nissan,Qashqai,1.2,"106,560 km",2024,Petrol,Crossover,White,Boo,85 kW (116 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-qashqai-1-2-dig-t-115hk-n-connecta-pano-360-kam-navi-8389-17592108
"7,873 EUR (89,900 SEK)",Nissan,Qashqai,2.0,"160,000 km",2011,Petrol,Crossover,Brown,Kumla,,Manual,https://www.blocket.se/annons/1001088158
"699,900 EUR",Karma,Revero,2.0,"9,700 km",2019,Hybrid,Sedan,Black,Svarta,156 kW (212 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-revero-el-hybrid-sport-frihemlev-nybilgaranti-solcell-9543-17044012
"48,084 EUR (549,000 SEK)",Volkswagen,Transporter,1.9 D,"104,520 km",2020,Diesel,Van,Silver,Stockholm,110 kW (150 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-multivan-2-0-d-varmare-drag-7-sits-b-kamera-moms-9370-17368095
"194,900 EUR",Bmw,3 Series,320d,"109,100 km",2017,Diesel,Sedan,White,Are,140 kW (190 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-320-d-xdrive-gt-sport-line-drag-pdc-bt-10997-17502009
"629,000 EUR",Porsche,Cayenne,3.0 S E-Hybrid,"145,000 km",2018,Hybrid,Suv,Black,Stockholm,250 kW (340 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-cayenne-e-hybrid-tiptronic-s-1-agare-bil-21-alu-7672-17532447
"799,900 EUR",Volkswagen,Touareg,3.0,"42,160 km",2020,Hybrid,Suv,Black,Svarta,250 kW (340 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-touareg-r-ehybrid-driverassist-innovation-drag-10823-17468988
"394,900 EUR",Bmw,X4,30d xDrive,"160,000 km",2018,Diesel,Suv,White,Stockholm,195 kW (265 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-x4-xdrive-30d-m-sport-pano-gps-drag-hk-bor-ses-100110-17455626
"10,501 EUR (119,900 SEK)",Volkswagen,Sharan,1.9 TDI,"251,950 km",2012,Diesel,Van,White,Are,125 kW (170 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-sharan-2-0-premiumdragny-kamrpanob-kam7sits-100286-17587072
"5,246 EUR (59,900 SEK)",Mercedes Benz,C-Class,,"261,000 km",2005,Diesel,Sedan,Silver,Helsingborg,200 kW (272 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-c-350-4matic-5g-tronic-taklucka-skinn-tel-sv-sald-272hk-100153-17593734
"12,682 EUR (144,800 SEK)",Toyota,Prius,1.8,"113,070 km",2024,Hybrid,Hatchback,White,Boo,73 kW (99 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-prius-hybrid-cvt-136hk-business-t-lucka-varmare-skinn-8389-17524991
"33,273 EUR (379,900 SEK)",Dodge,Charger,5.7 V8,"104,170 km",2023,Petrol,Sedan,White,Ronneby,272 kW (370 HP),Automatic,https://www.bytbil.com/blekinge-lan/personbil-charger-5-7-v8-hemi-torqueflite-375hk-srt-widebody-kit-8535-16467764
"164,700 EUR",Volkswagen,Passat Alltrack,2.0 TDI,"202,090 km",2024,Diesel,Wagon,Silver,Uppsala,140 kW (190 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-passat-alltrack-2-0-tdi-190hk-4m-d-varm-drag-skinn-11576-17573267
"359,900 EUR",Mercedes Benz,Glc-Class,250d 4Matic,"39,460 km",2016,Diesel,Suv,Black,Karlskoga,150 kW (204 HP),Automatic,https://www.bytbil.com/orebro-lan/personbil-glc-250d-4matic-9g-luftfjadring-burmester-navi-8563-17354550
"33,264 EUR (379,800 SEK)",Mercedes Benz,E-Class,,"89,040 km",2019,Diesel,Sedan,Silver,Boo,143 kW (194 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-e-220-d-4m-194hk-amg-widescreen-pano-varmare-8389-17353723
"10,063 EUR (114,900 SEK)",Volvo,Xc70,1.6,"269,000 km",2010,Diesel,Crossover,Brown,Stockholm,120 kW (163 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-xc70-d3-awd-momentum-drag-xenon-varmare-fint-skick-100110-17577613
"11,806 EUR (134,800 SEK)",Bmw,3 Series,320d,"150,920 km",2024,Diesel,Sedan,White,Helsingborg,135 kW (184 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-320-d-xdrive-touring-1-agare-nyservad-drag-184hk-102446-17597609
"5,246 EUR (59,900 SEK)",Mercedes Benz,C-Class,,"281,640 km",2024,Diesel,Hatchback,Silver,Kristianstad,115 kW (156 HP),Manual,https://www.bytbil.com/skane-lan/personbil-c-180t-kompressor-avantgarde-besiktigad-8972-17352910
"13,566 EUR (154,900 SEK)",Bmw,I3,,"75,230 km",2014,Electric,Hatchback,Silver,Kungälv,75 kW (102 HP),Automatic,https://www.bytbil.com/vastra-gotalands-lan/personbil-i3-60ah-170hk-auto-comfort-navi-s-plus-vhjul-8718-17096096
"5,246 EUR (59,900 SEK)",Volvo,S60,2.4,"207,500 km",2006,Petrol,Sedan,Black,Sala,125 kW (170 HP),Automatic,https://www.bytbil.com/vastmanlands-lan/personbil-s60-2-4-kinetic-euro-4-8543-17467123
"5,246 EUR (59,900 SEK)",Dacia,Sandero,0.9 tce,"106,150 km",2024,Petrol,Hatchback,Blue,Knivsta,66 kW (90 HP),Manual,https://www.bytbil.com/stockholms-lan/personbil-sandero-0-9-tce-superdeal-6-95-kamkedja-bluetooth-100537-17566576
"7,436 EUR (84,900 SEK)",Volvo,V70,1.6,"222,000 km",2024,Diesel,Wagon,Black,Eskilstuna,84 kW (114 HP),Manual,https://www.bytbil.com/sodermanlands-lan/personbil-v70-1-6-drive-momentum-115hk-drag-bluetooth-nyservad-6595-17558364
"61,222 EUR (699,000 SEK)",Land Rover,Range Rover Sport,2.0,"96,000 km",2019,Hybrid,Suv,Black,Helsingborg,221 kW (301 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-range-rover-sport-rover-sport-p400e-automat-hse-400hk-momsbil-1597-17251304
"34,140 EUR (389,800 SEK)",Volkswagen,Tiguan,2.0,"74,440 km",2019,Diesel,Crossover,White,Stockholm,140 kW (190 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-tiguan-allspace-r-line-4m-pano-d-varm-7-sits-moms-9370-17379281
"4,808 EUR (54,900 SEK)",Mitsubishi,Lancer,1.8,"170,000 km",2009,Petrol,Sedan,Silver,Kumla,103 kW (140 HP),Manual,https://www.bytbil.com/orebro-lan/personbil-lancer-sportback-1-8-e85-140hk-drag-skinn-9084-17610277
"7,873 EUR (89,900 SEK)",Volvo,S80,2.4 D5,"160,020 km",2010,Diesel,Sedan,Black,Varberg,136 kW (185 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-s80-d5-geartronic-summum-euro-4-9697-17553259
"9,625 EUR (109,900 SEK)",Volvo,V70,1.6,"254,150 km",2011,Diesel,Wagon,Black,Stockholm,84 kW (114 HP),Manual,https://www.bytbil.com/stockholms-lan/personbil-v70-1-6-drive-summum-fri-hemlev-garanti-drag-led-ramp-9543-17569400
