Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Toyota,Aygo,1.0,2009,Petrol,Mini,Blue,Emmen,Manual,https://www.marktplaats.nl/v/auto-s/toyota/m2081857491-toyota-aygo-1-0-12v-dynamic-blue-airco-elektrische-ramen-au,5,2895,169326,50.0,Netherlands
Ford,Focus,1.0 titanium,2015,Petrol,Wagon,Silver,Wierden,Manual,https://www.nederlandmobiel.nl/tweedehands-auto/ford/focus-wagon-10-titanium-edition-trekhaak/18744951,6,5499,198140,93.0,Netherlands
Opel,Corsa,1.2,2022,Petrol,Van,Black,Hardenberg,Manual,https://www.eurostocks.com/nl/voertuigen/autos/kleine-auto/vehicle/2543689/opel-corsa-12-100-pk-blackorange-edition-airco-dak-zwart-17-lmv-pdc-achter-cruise-control-stoelverwarming,6,17800,26490,76.0,Netherlands
Citroen,C4,1.6 VTi,2012,Petrol,Hatchback,Silver,Emmen,Manual,https://www.marktplaats.nl/v/auto-s/citroen/m2083829088-citroen-c4-1-6-vti-collection-navigatie-climate-control-tr,5,4895,207740,89.0,Netherlands
Seat,Ibiza,1.0,2016,Petrol,Hatchback,White,Vlaardingen,Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/seat/ibiza-10-ecotsi-style-connect-airconavicruisecontrol/18661171,6,7450,198730,72.0,Netherlands
Opel,Corsa,1.2,2021,Petrol,Van,Black,Helmond,Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/opel/corsa-12-elegance-cruise-climate-camera-info-bas-0492-588982-info-bas-0492-588982-whatsapp-0492588988/18773192,6,17445,56745,55.0,Netherlands
Peugeot,308,1.2 puretech,2019,Petrol,Wagon,Silver,Stadskanaal,Manual,https://www.autotrader.nl/auto/voertuig/peugeot-308-sw-12-puretech-blue-lease-executive-pano-ac-cc-benzine/66a39aff-9bc3-41b5-8862-680639cddf35/,6,13499,101285,82.0,Netherlands
Chevrolet,Cruze,1.4 LTZ,2012,Petrol,Sedan,Silver,Tilburg,Automatic,https://www.vanmossel.nl/voorraad/s/1358878-chevrolet-cruze,5,9440,90047,105.0,Netherlands
Toyota,Aygo,1.0,2017,Petrol,Mini,Red,Goes,Manual,https://www.zeelandnet.nl/prikbord/toyota-aygo-10-vvt-i-x-sport-lmv-parkeercamera-airco-cruise-control/a/6365601,6,10299,89932,51.0,Netherlands
Volkswagen,Golf,1.0 tsi,2018,Petrol,Hatchback,Silver,Stolwijk,Manual,https://autovooru.nl/volkswagen-golf~164-536-3c1340.html,6,13445,137920,86.0,Netherlands
Bmw,X1,2.0 sdrive20i,2015,Petrol,Suv,Gray,Middelburg,Automatic,https://www.zeelandnet.nl/prikbord/bmw-x1-sdrive20i-chrome-line-trekhaak-panoramadak-navigatie-full-map-leder-stoelverwarming-bi-xenon-sportstoelen-rijklaarprijs/a/6150497,6,22445,100553,137.0,Netherlands
Opel,Corsa,1.2,2020,Petrol,Van,Orange,Nijkerk,Automatic,https://www.autoscout24.nl/aanbod/opel-corsa-1-2-gs-line-nl-auto-half-leder-camera-carpla-benzine-oranje-78349183-24a0-4c89-985a-993fd175fa86,6,15900,47816,75.0,Netherlands
Opel,Corsa,1.2,2020,Petrol,Hatchback,Black,Roermond,Manual,https://www.nederlandmobiel.nl/tweedehands-auto/opel/corsa-12-75pk-edition-airco-cruise-control-5-deurs/18733904,6,13450,41986,55.0,Netherlands
Seat,Leon,2.8 cupra,2016,Petrol,Hatchback,Black,Stolwijk,Manual,https://www.vaartland.nl/occasion/seat/leon/1-2-tsi-style-4/k-779-vg,6,12445,108417,82.0,Netherlands
Citroen,C3,1.2 puretech,2022,Petrol,Hatchback,Yellow,Oud Beijerland,Automatic,https://www.zeelandnet.nl/prikbord/citroen-c3-puretech-82-c-series-apple-carplay-stoelverwarming-climate-control/a/6197197,6,16700,33434,61.0,Netherlands
Škoda,Octavia,1.0 tsi,2020,Petrol,Wagon,Black,Stolwijk,Manual,https://www.vaartland.nl/occasion/skoda/octavia/1-0-tsi-ambition-business-ed-nieuw-model/k-998-dz,6,19745,87768,82.0,Netherlands
Renault,Megane,1.3 TCe,2021,Hybrid,Wagon,Black,Rijswijk,Automatic,https://www.autotrader.nl/auto/voertuig/renault-megane-13-tce-158-pk-automaat-estate-rs-line-sfeerve-benzine/c3af363f-fa73-4571-baa7-66f9ad3d258e/,6,18900,102238,117.0,Netherlands
Seat,Ateca,1.0 tsi,2019,Petrol,Suv,Silver,Stolwijk,Manual,https://www.marktplaats.nl/v/auto-s/seat/m2083707529-seat-ateca-1-0-tsi-style-business-intense-panorama-led-nav,6,18745,120876,86.0,Netherlands
Peugeot,308,1.2 puretech,2016,Petrol,Wagon,Red,Ochten,Manual,https://www.nederlandmobiel.nl/tweedehands-auto/peugeot/308-sw-12-puretech-style-dealer-onderh-trekhaak-navigatie/18769843,6,9450,136370,82.0,Netherlands
Kia,Picanto,1.0,2023,Petrol,Mini,Black,Oss,Automatic,https://www.autotrader.nl/auto/voertuig/kia-picanto-10-dpi-dynamicline-automaat-navigatie-apple-c-benzine/38e5a08f-55e0-40ad-a56a-add89aed418b/,6,20185,6428,49.0,Netherlands
Ford,Grand C-Max,1.0,2014,Petrol,Mpv,Blue,Spijkenisse,Manual,https://www.autokopen.nl/tweedehands-auto/ford/grand-c-max/9182409-ford-grand-c-max-10-edition-7p-trekhaak-clima-pdc-airco,6,9450,132122,93.0,Netherlands
Nissan,Qashqai,1.2,2018,Petrol,Crossover,Black,Haarlem,Automatic,https://www.viabovag.nl/auto/aanbod/nissan-qashqai-automaat-12-acenta-connect-uy41l2l,6,21950,59498,86.0,Netherlands
Renault,Megane,1.3 TCe,2019,Hybrid,Wagon,Blue,Nijkerk,Manual,https://www.autokopen.nl/tweedehands-auto/renault/megane/9186531-renault-megane-estate-13-tce-140-bose-87-inch-navi-easy-life-pack-trekhaak-1700kg-camer,6,19400,52040,105.0,Netherlands
Nissan,Juke,1.0 DIG-T,2023,Petrol,Crossover,White,Middelburg,Automatic,https://www.zeelandnet.nl/prikbord/nissan-juke-10-dig-t-n-design-navigatie-camera-apple-carplayandroid-auto-19-velgen-cruise-climate-control-rijklaarprijs/a/6156077,6,31900,12285,85.0,Netherlands
Renault,Clio,0.9 tce,2017,Petrol,Wagon,Black,Rijswijk,Manual,https://www.eurostocks.com/nl/voertuigen/autos/stationwagen/vehicle/2551331/renault-clio-09-tce-estate-limited,6,10400,66427,67.0,Netherlands
Opel,Crossland X,1.2 Turbo,2019,Petrol,Suv,Silver,Middelburg,Automatic,https://www.zeelandnet.nl/prikbord/opel-crossland-x-12-turbo-innovation-safety-pack-130pk-navigatie-camera-apple-carpalyandroid-auto-dodehoek-detectie-led-koplampen-comfortstoelen-rijklaarprijs/a/6389889,6,19795,20089,97.0,Netherlands
Ford,Focus,1.0 ecoboost st,2020,Petrol,Hatchback,Blue,Raalte,Manual,https://www.nederlandmobiel.nl/tweedehands-auto/ford/focus-10-ecoboost-125-pk-st-line-business-stoelverwaring-navi-cruise-clima-app-connect-pdc-voor-achter/18692941,6,18895,61568,93.0,Netherlands
Ford,Grand C-Max,1.0,2013,Petrol,Mpv,Black,Emmen,Manual,https://www.nederlandmobiel.nl/tweedehands-auto/ford/grand-c-max-10-trend-7p-airco-cruise-control-navigatie-trekhaak-inruil-mogelijk/18630370,5,6448,226482,93.0,Netherlands
Mercedes Benz,E-Class,280,2016,Diesel,Wagon,Black,Wierden,Automatic,https://autovooru.nl/mercedesbenz-eklasse~129-469-3c4f7c.html,6,11999,503542,144.0,Netherlands
Peugeot,308,1.2 puretech,2020,Petrol,Wagon,White,Stadskanaal,Manual,https://autovooru.nl/peugeot-308sw~13b-1ed-3af589.html,6,13499,111089,82.0,Netherlands
Opel,Astra,1.0,2016,Petrol,Wagon,Black,Emmen,Automatic,https://www.autotrader.nl/auto/voertuig/opel-astra-sports-tourer-10-innovation-ecc-adaptieve-cruise-benzine/ac5dab50-28a3-4234-a99f-2f44d9cc6be8/,6,9940,142615,78.0,Netherlands
Citroen,C3,1.2 puretech,2019,Petrol,Hatchback,Black,Waalwijk,Automatic,https://autovooru.nl/citroen-c3~e0-372-3c0ed7.html,6,16700,73055,82.0,Netherlands
Nissan,Micra,0.9,2018,Petrol,Mini,Silver,Middelburg,Automatic,https://www.zeelandnet.nl/prikbord/nissan-micra-09-ig-t-n-connecta-navigatie-camera-airco-cruise-control-dab-park-sensor-16-velgen-rijklaarprijs/a/6407397,6,13950,20456,67.0,Netherlands
Volkswagen,Golf,1.2 TSI,2011,Petrol,Wagon,Black,Wierden,Manual,https://www.nederlandmobiel.nl/tweedehands-auto/volkswagen/golf-variant-12-tsi-highline-bluemotion-trekhaak/18710373,5,3999,308505,78.0,Netherlands
Seat,Ibiza,1.2 TDI,2010,Diesel,Wagon,Black,Emmen,Automatic,https://www.eurostocks.com/nl/voertuigen/autos/stationwagen/vehicle/2518797/seat-ibiza-st-12-tdi-style-ecomotive-ecc-cruise-control-navigatie-100-onderhouden-licht-metaal-inruil-mogelijk,5,3448,334559,55.0,Netherlands
Ford,Focus,2.0 ST,2015,Petrol,Hatchback,White,Gennep,Manual,https://www.autotrader.nl/auto/voertuig/ford-focus-20-st-2-250pk-remus-uitlaat-zeer-mooi-benzine/b16d8f70-6a10-40b4-a47b-79e6c4da4025/,6,18900,133028,186.0,Netherlands
Mercedes Benz,Gla-Class,180,2016,Petrol,Suv,Green,Stolwijk,Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/mercedes-benz/gla-klasse-180-ambition-aut-navi-pano-leder/18769945,6,17445,185644,91.0,Netherlands
Bmw,1 Series,123d,2010,Diesel,Hatchback,White,Moordrecht,Automatic,https://www.marktplaats.nl/v/auto-s/bmw/m2087186720-bmw-1-serie-123d-business-line-navigatie-schuifdak-lic,5,10925,52673,152.0,Netherlands
Nissan,Juke,1.0,2020,Petrol,Crossover,Red,Harderwijk,Manual,https://www.autotrader.nl/auto/voertuig/nissan-juke-10-dig-t-acenta-comfort-pack-benzine/38a8ff1c-22f8-46ce-be6e-3209345a699d/,6,20450,24864,87.0,Netherlands
Ford,Focus,1.5 EcoBoost,2019,Petrol,Hatchback,Black,Rijswijk,Manual,https://www.autoscout24.nl/aanbod/ford-focus-1-5-ecoboost-180-pk-st-line-business-camera-b-o-benzine-zwart-ff74c6aa-19fa-4c98-8b03-bc5597639676,6,19500,110589,134.0,Netherlands
Volvo,V60,2.0 t4,2020,Petrol,Wagon,Gray,Nijkerk,Automatic,https://www.autoscout24.nl/aanbod/volvo-v60-2-0-t4-momentum-pro-nl-auto-stoelverw-stuurwie-benzine-grijs-d9435652-1b54-45ee-9fb1-627a9fff201f,6,32900,81841,157.0,Netherlands
Ford,Focus,1.0 ecoboost titanium,2018,Petrol,Hatchback,Black,Putten,Manual,https://www.marktplaats.nl/v/auto-s/ford/m2083823860-ford-focus-1-0-125pk-ecoboost-titanium-pano-dak-b-o-led-keyl,6,17900,68596,93.0,Netherlands
Fiat,500,0.9 TwinAir,2011,Petrol,Mini,White,Oudewater,Manual,https://autovooru.nl/fiat-500~f5-23b-3bb007.html,5,6900,124055,64.0,Netherlands
Seat,Ibiza,1.0 fr tsi,2019,Petrol,Hatchback,Blue,Ede,Manual,https://www.valleiautogroep.nl/auto-zoeken/seat-ibiza-1-0-tsi-95pk-fr-business-intense-37471269,6,16400,107209,70.0,Netherlands
Škoda,Yeti,1.2 TSI,2015,Petrol,Crossover,Black,Winterswijk,Manual,https://autovooru.nl/skoda-yeti~14e-9e3-3bd1c7.html,6,13490,85151,78.0,Netherlands
Bmw,X3,xDrive20i,2012,Petrol,Suv,Brown,Franeker,Automatic,https://www.autotrader.nl/auto/voertuig/bmw-x3-xdrive20i-high-executive-i-leder-i-pano-i-19-i-n-benzine/d669e03b-08b8-4f35-a525-b4f7789284ca/,5,17995,183460,137.0,Netherlands
Citroen,C4 Cactus,1.2,2018,Petrol,Hatchback,Silver,Kerkrade,Manual,https://www.autoscout24.nl/aanbod/citroen-c4-cactus-1-2-puretech-navigatie-camera-trekhaak-benzine-grijs-e0cc0544-1237-4d4a-9c9b-6f34d6b0dc40,6,12500,90000,61.0,Netherlands
Mini,Cooper,1.5,2014,Electric,Hatchback,Silver,Waalwijk,Automatic,https://www.autoscout24.nl/aanbod/mini-cooper-1-5-chili-ii-panodak-sportleder-navi-pro-ecc-2-benzine-grijs-cce9c4ad-9af6-4222-8f17-871bd0e79c90,6,16945,74200,101.0,Netherlands
Ford,C-Max,1.0 EcoBoost,2016,Petrol,Mpv,Silver,Leiden,Manual,https://www.viabovag.nl/auto/aanbod/ford-c-max-10-ecoboost-titanium-lentesale-stuurverwarming-cruise-7e0xz59,6,11745,93837,75.0,Netherlands
Volkswagen,Passat,1.4 TSI ACT,2016,Petrol,Sedan,Silver,Helmond,Automatic,https://www.autoscout24.nl/aanbod/volkswagen-passat-1-4-tsi-act-comfortline-navi-pdc-info-sven-0-benzine-grijs-2bc64760-7667-4822-bca9-103a994c9b7f,6,14950,153376,111.0,Netherlands
Ford,Focus,2.0 Titanium,2007,Petrol,Convertible,Beige,Barneveld,Manual,https://autovooru.nl/ford-focuscc~f8-4fa-3c1582.html,4,6950,144444,108.0,Netherlands
Nissan,Qashqai,1.2,2015,Petrol,Crossover,Brown,Tilburg,Automatic,https://www.autotrader.nl/auto/voertuig/nissan-qashqai-12-acenta-automaat-2015-1e-eiegnaar-navi-benzine/6df4b9b6-d7bb-4b2f-875d-20e36cecbda2/,6,14449,117346,86.0,Netherlands
Audi,A3,1.2 s tfsi,2016,Petrol,Hatchback,Black,Dronten,Automatic,https://www.autoscout24.nl/aanbod/audi-a3-sportback-1-2-tfsi-automaat-s-line-adrenaline-uitv-benzine-zwart-5b101ef7-e30c-43af-beb5-e04e4a4d2fc0,6,13450,191524,82.0,Netherlands
Nissan,Note,1.2,2014,Petrol,Mpv,Silver,Moordrecht,Automatic,https://www.eurostocks.com/nl/voertuigen/autos/mpv-van-minibus/vehicle/2554138/nissan-note-12-connect-edition-climate-control-navigatie-lichtmetalen-velgen,6,10425,41192,61.0,Netherlands
Citroen,Ds4,1.6 THP,2012,Petrol,Hatchback,Black,Dronten,Automatic,https://www.autoscout24.nl/aanbod/citroen-ds4-1-6-thp-so-chic-automaat-clima-airco-navigatie-cru-benzine-zwart-cad18b33-c64e-4fe3-8f08-6d1bc06d379a,5,11750,96864,116.0,Netherlands
Bmw,2 Series,218i,2016,Petrol,Coupe,Blue,Haelen,Manual,https://www.nederlandmobiel.nl/tweedehands-auto/bmw/2-serie-coupe-218-218i/17338258,6,14950,186351,101.0,Netherlands
Renault,Clio,1.0 tce,2023,Petrol,Hatchback,Silver,Zaltbommel,Manual,https://www.marktplaats.nl/v/auto-s/renault/m2086494081-renault-clio-1-0-tce-90-evolution-navigatie-airco-park,6,19240,29202,67.0,Netherlands
Alfa Romeo,Mito,0.9 TwinAir,2015,Petrol,Hatchback,Black,Emmen,Manual,https://www.autoscout24.nl/aanbod/alfa-romeo-mito-0-9-twinair-junior-navigatie-airco-climate-contr-benzine-zwart-676385e8-5637-4799-ac67-95b7a60d20be,6,7395,160397,73.0,Netherlands
Renault,Megane,1.3 TCe,2019,Hybrid,Wagon,Black,Rijswijk,Automatic,https://www.autotrader.nl/auto/voertuig/renault-megane-13-tce-140-pk-estate-bose-camera-benzine/92cc4c82-64a6-436d-9577-516bb7b56dc1/,6,16400,110690,105.0,Netherlands
Bmw,1 Series,M135i,2013,Petrol,Hatchback,Silver,Haaksbergen,Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/bmw/1-serie-m135i-xd-high-exe-leder-19-inch-aut/18593351,5,18900,199987,238.0,Netherlands
Nissan,Qashqai,1.2,2018,Petrol,Crossover,Black,Nijkerk,Automatic,https://www.autotrader.nl/auto/voertuig/nissan-qashqai-12-n-connecta-cruise-lane-ass-camera-nav-benzine/8119f75d-9708-4f75-9ea2-eccc37f37512/,6,16850,139370,86.0,Netherlands
Mitsubishi,Grandis,2.4,2005,Petrol,Mpv,Silver,Emmen,Automatic,https://www.eurostocks.com/nl/voertuigen/autos/mpv-van-minibus/vehicle/2506669/mitsubishi-grandis-2416v-intense-7-persoons-elektrische-ramen-airco-trekhaak,4,3395,280133,123.0,Netherlands
Nissan,Qashqai,1.2,2019,Petrol,Crossover,White,Purmerend,Manual,https://www.viabovag.nl/auto/aanbod/nissan-qashqai-12-n-connecta-qn82ny5,6,18430,106451,86.0,Netherlands
Ford,Fiesta,1.0 EcoBoost,2014,Petrol,Hatchback,Black,Apeldoorn,Manual,https://www.autotrader.nl/auto/voertuig/ford-fiesta-10-ecoboost-red-black-edition-140pk-nw-apk-benzine/cbba9498-a5d7-463b-8e3a-0fc3afa868f8/,6,10450,73110,104.0,Netherlands
Ford,Fiesta,1.0 EcoBoost,2014,Petrol,Hatchback,Blue,Heerenveen,Manual,https://autovooru.nl/ford-fiesta~f8-4da-3b75cb.html,6,7650,178626,75.0,Netherlands
Peugeot,208,1.2 puretech,2018,Petrol,Hatchback,Silver,Apeldoorn,Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/peugeot/208-12-puretech-gt-line-clima-cruise-navi-camera/18638527,6,13900,38001,82.0,Netherlands
Volvo,V70,2.4,2007,Petrol,Wagon,Silver,Oss,Automatic,https://www.autotrader.nl/auto/voertuig/volvo-v70-24-momentum-170pk-clima-leder-youngtimer-benzine/775989e5-8f32-4ab0-bd0f-05d63637ecc0/,4,6995,231232,126.0,Netherlands
Škoda,Octavia,1.5 tsi,2020,Petrol,Wagon,Silver,Haarlem,Automatic,https://www.autotrader.nl/auto/voertuig/skoda-octavia-combi-15-tsi-greentech-business-edition-automaat-benzine/c22e870f-84c7-4d42-82b6-2457c7a0114c/,6,15450,172210,111.0,Netherlands
Bmw,6 Series,645Ci,2004,Petrol,Convertible,Black,Heerlen,Automatic,https://www.autoscout24.nl/aanbod/bmw-645-cabrio-645ci-benzine-grijs-bd9510d6-ac5d-4c8f-be21-aecc2bbd6998,3,18900,195000,248.0,Netherlands
Volkswagen,Polo,1.2 TSI,2016,Petrol,Hatchback,Silver,Nijkerk,Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/volkswagen/polo-12-tsi-highline-dealer-onderhouden-airco-apk-tm-09-11-2025-cruise-lmv/18727548,6,10900,106099,67.0,Netherlands
Volkswagen,T-Cross,1.0 tsi,2019,Petrol,Crossover,Black,Nederweert,Automatic,https://autovooru.nl/volkswagen-T-cross~164-bd3-3b537e.html,6,17790,92452,70.0,Netherlands
Škoda,Fabia,1.0 tsi,2018,Petrol,Hatchback,White,Elburg,Manual,https://autovooru.nl/skoda-fabia~14e-4c7-3bc665.html,6,10440,119413,70.0,Netherlands
Mini,Cooper,1.6,2012,Electric,Hatchback,White,Nijkerk,Automatic,https://www.autoscout24.nl/aanbod/mini-cooper-1-6-westminster-leder-navi-velgen-benzine-wit-bb80632f-b66c-4f14-a8ae-77c85c9bdad9,5,7900,189438,90.0,Netherlands
Ford,Fiesta,1.0,2013,Petrol,Hatchback,Black,Eindhoven,Manual,https://www.nederlandmobiel.nl/tweedehands-auto/ford/fiesta-10-101pk-titanium-navigatietelefoonbluetooth-audiotrekhaak17-inch-licht-metalen-velgen/18543126,5,8595,183318,75.0,Netherlands
Bmw,X5,xDrive30d,2007,Diesel,Suv,Silver,Haarlem,Automatic,https://www.autotrader.nl/auto/voertuig/bmw-x5-xdrive30d-high-executive-aut-7-pers-panodak-sto-diesel/f8ff7e58-4d67-49ba-8aee-587cb52b47b9/,4,12900,325708,176.0,Netherlands
Renault,Grand Scenic,1.4,2012,Petrol,Mpv,White,Nijkerk,Automatic,https://www.autotrader.nl/auto/voertuig/renault-grand-scenic-14-tce-130-parisienne-navi-ecc-goed-onderhoud-benzine/64b6fcf8-91ec-4182-bbd2-da84fb3f53af/,5,5900,179223,97.0,Netherlands
Kia,Sportage,1.6 GDi,2015,Petrol,Crossover,Black,Best,Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/kia/sportage-16-gdi-executive-panorama-dak-leder-xenon-navigatie-camera/18770173,6,14950,111460,100.0,Netherlands
Volvo,V70,2.4,2006,Petrol,Wagon,Silver,Oss,Automatic,https://autovooru.nl/volvo-v70~165-96f-3bbb92.html,4,9995,142767,126.0,Netherlands
Volkswagen,Golf,1.0 tsi,2018,Petrol,Wagon,Silver,Moordrecht,Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/volkswagen/golf-variant-10-tsi-comfortline-business-navigatie-lichtmetalen-velgen-climate-control/18732943,6,17850,68276,82.0,Netherlands
Opel,Corsa,1.4,2012,Electric,Van,Silver,Krimpen,Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/opel/corsa-14-16v-anniversary-edition-airco-leder-cruise-lm-velgen-sportstoelen-elek-ramen-nieuwstaat/18748577,5,5445,157892,75.0,Netherlands
Volkswagen,Polo,1.0 tsi,2019,Petrol,Hatchback,Black,Rijswijk,Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/volkswagen/polo-10-tsi-5-deurs-highline-pano/18628737,6,14700,119899,72.0,Netherlands
Kia,Picanto,1.0,2016,Petrol,Mini,White,Sneek,Manual,https://www.marktplaats.nl/v/auto-s/kia/m2078682741-kia-picanto-1-0-cvvt-dynamicline-climate-control-bluetoo,6,7950,108590,51.0,Netherlands
Ford,Focus,1.0 ecoboost titanium,2015,Petrol,Wagon,Silver,Heerenveen,Automatic,https://www.marktplaats.nl/v/auto-s/ford/m2086092304-ford-focus-wagon-1-0-ecoboost-titanium-125pk-trekhaak-crui,6,11800,75418,93.0,Netherlands
