Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact,Euro norm
"16,690 EUR",Dacia,Duster,1.2 TCe,"40,201 km",2018,Petrol,Suv,Gray,Sittard,132 kW (180 HP),Manual,https://www.autotrader.nl/auto/voertuig/dacia-duster-12-tce-prestige-airco-nav-trekhaak-cruise-benzine/1370ce7d-ff6d-4b85-905f-a15b67895971/,
"17,945 EUR",Audi,A3,1.0 TFSI,"114,040 km",2017,Petrol,Sedan,Black,Bathmen,86 kW (117 HP),Manual,https://www.eurostocks.com/nl/voertuigen/autos/sedan/vehicle/2542211/audi-a3-limousine-10-115pk-tfsi-sport-edition-led-dyn-18-inch-navi-bovag-garantie,
"19,740 EUR",Renault,Clio,1.0 tce,"27,461 km",2023,Petrol,Hatchback,Black,Tilburg,67 kW (91 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/renault/clio-10-tce-90-evolution-climate-control-full-map-navigatie-privacy-glass-pdc-achter-keyless-16-lmv-apple-carplay-en-android-auto/18686616,
"17,750 EUR",Nissan,Leaf,40 kWh,"80,406 km",2018,Electric,Hatchback,Black,Roosendaal,111 kW (151 HP),Automatic,https://www.zeelandnet.nl/prikbord/nissan-leaf-2zero-edition-40-kwh-subsidie-mogelijk-navigatie-360-camera-adapt-cruise-control-apple-carplayandroid-auto-dodehoek-keyless-entry-stuur-stoelverwarming-rijklaarprijs/a/6478249,
"28,695 EUR",Nissan,Leaf,N-Connecta,500 km,2024,Electric,Hatchback,Silver,Tiel,111 kW (151 HP),Automatic,https://usedcars.nissan.nl/nissan-voorraad/voertuigen/nissan/leaf/n-connecta-39-kwh-navigatie-360-camera-stoelverwarming-adaptive-cruise-control/19507941,
"13,595 EUR",Audi,A1,1.2 TFSI,"50,799 km",2013,Petrol,Mini,Red,Sittard,132 kW (180 HP),Manual,https://www.limburgmobiel.nl/tweedehands-auto/audi/a1-sportback-12-tfsi-admired-nav-ecc-pdc-s-line-pakket/18829658,
"20,500 EUR",Volkswagen,Golf,2.8 vr6,"125,823 km",2013,Electric,Hatchback,Black,Nijkerk,165 kW (224 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/volkswagen/golf-20-tsi-gti-full-option-kleppenysteem-leder-carplay-pano-acc/18795721,
"10,299 EUR",Toyota,Aygo,1.0,"89,932 km",2017,Petrol,Mini,Red,Goes,51 kW (69 HP),Manual,https://www.zeelandnet.nl/prikbord/toyota-aygo-10-vvt-i-x-sport-lmv-parkeercamera-airco-cruise-control/a/6365601,
"24,745 EUR",Volvo,V90,2.0 t5,"169,191 km",2018,Petrol,Wagon,Silver,Stolwijk,187 kW (254 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/stationwagen/vehicle/2571983/volvo-v90-20-t5-momentum-aut-comfortzetels-leder-navi-360camera,
"18,450 EUR",Bmw,X1,sDrive18i,"149,034 km",2016,Petrol,Suv,White,Nuenen,132 kW (180 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/bmw/x1-sdrive18i-centennial-executive-automaat-navi-pdc-climate-stoelverwarming-trekhaak-afneembaar-enz/18835307,
"15,900 EUR",Opel,Corsa,1.2,"47,816 km",2020,Petrol,Van,Orange,Nijkerk,75 kW (102 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/opel/corsa-12-gs-line-nl-auto-half-leder-camera-carplay/18759440,
"23,900 EUR",Bmw,X1,sDrive18i,"100,948 km",2017,Petrol,Suv,Black,Rijswijk,101 kW (137 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/bmw/x1-sdrive18i-automaat-executive-pano-henk-camera/18780480,
"16,795 EUR",Seat,Leon,2.8 cupra,"114,598 km",2017,Petrol,Hatchback,Black,Nuenen,132 kW (180 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/seat/leon-14-ecotsi-fr-stoelverwarming-parkeersensoren-cruise-control/18835299,
"15,900 EUR",Audi,A6,2.8 fsi,"223,593 km",2012,Petrol,Sedan,Black,Apeldoorn,133 kW (181 HP),Automatic,https://www.autokopen.nl/tweedehands-auto/audi/a6/9077319-audi-a6-limousine-20-tfsi-pro-line-s-s-line-19lm-airco-navi-leder,
"17,900 EUR",Volkswagen,Polo,1.0 tsi,"88,845 km",2021,Petrol,Hatchback,Black,Rijswijk,72 kW (98 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/volkswagen/polo-10-tsi-comfortline-pano-sterrenhemel-led-clima/18809994,
"18,900 EUR",Renault,Megane,1.3 TCe,"102,238 km",2021,Hybrid,Wagon,Black,Rijswijk,117 kW (159 HP),Automatic,https://www.autokopen.nl/tweedehands-auto/renault/megane/9188833-renault-megane-13-tce-158-pk-automaat-estate-rs-line-sfeerverl,
"15,940 EUR",Nissan,Micra,1.0,"53,463 km",2020,Petrol,Mini,Red,Tilburg,75 kW (102 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/nissan/micra-10-ig-t-n-style-lederen-bekleding-apple-carplayandroid-auto-cruise-control-stoelverwarming-navigatie-achteruitrijcamera/18742240,
"21,940 EUR",Nissan,Qashqai,1.3 DIG-T,"57,074 km",2019,Petrol,Crossover,Silver,Helmond,105 kW (143 HP),Automatic,https://www.viabovag.nl/auto/aanbod/nissan-qashqai-13-dig-t-n-connecta-360-camera-navigatie-trekhaak-panodak-ecc-info-fbogaars-0492588956-l3di1kg,6
"23,750 EUR",Nissan,Qashqai,1.2,"42,427 km",2019,Petrol,Crossover,Black,Roosendaal,86 kW (117 HP),Automatic,https://www.zeelandnet.nl/prikbord/nissan-qashqai-12-tekna-trekhaak-panoramadak-bose-audio-nappa-leder-geheugenstoel-navigatie-360-camera-stoelverwarming-rijklaaprijs/a/6353357,
"19,450 EUR",Mini,Cooper,1.6 S,"104,432 km",2015,Petrol,Hatchback,Orange,Nuenen,143 kW (194 HP),Automatic,https://www.limburgmobiel.nl/tweedehands-auto/mini/cooper-s-20-192pk-automaat-chili-serious-business-hud-panodak-stoelverwarming-harman-kardon/18817357,
"26,745 EUR",Peugeot,E-2008,electro,"37,845 km",2022,Electric,Crossover,Black,Goes,101 kW (137 HP),Automatic,https://www.zeelandnet.nl/prikbord/peugeot-e-2008-ev-allure-pack-50-kwh-camera-17-inch-lm-velgen-3-fase-boordlader-btw-auto/a/6478281,
"9,900 EUR",Fiat,500c,1.2,"97,000 km",2016,Petrol,Convertible,Beige,Kerkrade,51 kW (69 HP),Automatic,https://www.marktplaats.nl/v/auto-s/fiat/m2075760385-fiat-500c-1-2-lounge-cabrio-climate-control-leer-pdc,
"31,980 EUR",Bmw,1 Series,118i,"11,753 km",2023,Petrol,Hatchback,Black,Tilburg,101 kW (137 HP),Automatic,https://www.autotrader.nl/auto/voertuig/bmw-118-118i-sportline-ed-136pk-led-virtual-navi-benzine/3f638377-e4ff-4aa8-871b-8049fb7c9c70/,
"12,750 EUR",Kia,Rio,1.5 crdi,"142,239 km",2017,Diesel,Hatchback,Silver,Utrecht,75 kW (102 HP),Manual,https://www.autoscout24.nl/aanbod/kia-rio-1-0-tgdi-dynamicline-navi-camera-benzine-grijs-e0027562-8893-40db-b43c-63830b0d0fe4,
"19,795 EUR",Opel,Crossland X,1.2 Turbo,"20,089 km",2019,Petrol,Suv,Silver,Middelburg,97 kW (132 HP),Automatic,https://www.zeelandnet.nl/prikbord/opel-crossland-x-12-turbo-innovation-safety-pack-130pk-navigatie-camera-apple-carpalyandroid-auto-dodehoek-detectie-led-koplampen-comfortstoelen-rijklaarprijs/a/6389889,
"17,900 EUR",Peugeot,3008,1.2 puretech,"112,077 km",2019,Petrol,Crossover,Black,Rijswijk,97 kW (132 HP),Automatic,https://www.autotrader.nl/auto/voertuig/peugeot-3008-12-puretech-130-pk-automaat-active-carplay-ca-benzine/e26a0e92-e9e7-4508-a059-f2d8a6156144/,
"12,350 EUR",Nissan,Micra,1.0,"44,471 km",2018,Petrol,Mini,Black,Haarlem,52 kW (71 HP),Manual,https://usedcars.nissan.nl/nissan-voorraad/voertuigen/nissan/micra/10l-acenta-carplayandroid/19492247,
"13,950 EUR",Nissan,Micra,0.9,"20,456 km",2018,Petrol,Mini,Silver,Middelburg,67 kW (91 HP),Automatic,https://www.zeelandnet.nl/prikbord/nissan-micra-09-ig-t-n-connecta-navigatie-camera-airco-cruise-control-dab-park-sensor-16-velgen-rijklaarprijs/a/6407397,
"14,645 EUR",Volkswagen,Polo,1.0 tsi,"74,974 km",2018,Petrol,Hatchback,White,Middelburg,70 kW (95 HP),Automatic,https://www.zeelandnet.nl/prikbord/volkswagen-polo-10-tsi-comfortline-adapt-cruise-control-aircondioning-bluetoot-tel-elek-ramen-speigels-rijklaarprijs/a/6513581,
"17,445 EUR",Mercedes Benz,Gla-Class,180,"185,644 km",2016,Petrol,Suv,Green,Stolwijk,91 kW (124 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/suv-off-road-pick-up/vehicle/2552577/mercedesbenz-gla-180-ambition-aut-navi-pano-leder,
"11,950 EUR",Seat,Ibiza,1.0 fr,"137,050 km",2015,Petrol,Hatchback,Gray,Nuenen,132 kW (180 HP),Automatic,https://www.limburgmobiel.nl/tweedehands-auto/seat/ibiza-10-ecotsi-fr-connect-automaat-navi-sensoren-va-stoelverwarming/18835290,
"32,900 EUR",Volvo,V60,2.0 t4,"81,841 km",2020,Petrol,Wagon,Silver,Nijkerk,157 kW (214 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/volvo/v60-20-t4-momentum-pro-nl-auto-stoelverw-stuurwiel-verw-carplay-trekhaak-pano/18777764,
"15,900 EUR",Ford,Focus,1.0 st,"81,155 km",2018,Petrol,Wagon,Blue,Nijkerk,93 kW (126 HP),Manual,https://www.autotrader.nl/auto/voertuig/ford-focus-wagon-10-st-line-nl-auto-airco-lmv-navi-benzine/5dcd0db3-85ca-4be7-9340-098f582157a2/,
"12,680 EUR",Suzuki,Swift,1.2,"88,561 km",2019,Petrol,Hatchback,Gray,Venlo,67 kW (91 HP),Manual,https://www.limburgmobiel.nl/tweedehands-auto/suzuki/swift-12-90-pk-select-nl-autonavigatie-via-apple-carplay-android-autocameraaircostoelverwarminglm-velgen/18817446,
"13,900 EUR",Seat,Ibiza,1.0 fr tsi,"141,359 km",2018,Petrol,Hatchback,Black,Ede,86 kW (117 HP),Manual,https://www.valleiautogroep.nl/auto-zoeken/seat-ibiza-1-0-tsi-115pk-fr-business-intense-37045829,
"17,900 EUR",Bmw,X3,xDrive30d,"232,217 km",2011,Diesel,Suv,Black,Apeldoorn,192 kW (261 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/suv-off-road-pick-up/vehicle/2557553/bmw-x3-xdrive30d-high-executive-m-pakket-panoramadak-trekhaak,
"16,400 EUR",Seat,Ibiza,1.0 fr tsi,"107,209 km",2019,Petrol,Hatchback,Blue,Ede,70 kW (95 HP),Manual,https://www.valleiautogroep.nl/auto-zoeken/seat-ibiza-1-0-tsi-95pk-fr-business-intense-37471269,
"16,945 EUR",Mini,Cooper,1.5,"74,200 km",2014,Electric,Hatchback,Silver,Waalwijk,101 kW (137 HP),Automatic,https://www.marktplaats.nl/v/auto-s/mini/m2087004837-mini-cooper-1-5-chili-ii-panodak-sportleder-navi-pro-ecc,
"11,900 EUR",Peugeot,208,1.2 puretech,"34,302 km",2019,Petrol,Hatchback,Black,Oud Beijerland,61 kW (83 HP),Manual,https://www.zeelandnet.nl/prikbord/peugeot-208-puretech-82-active-apple-carplay-parkeersensoren-airco/a/6513625,
"14,950 EUR",Volkswagen,Passat,1.4 TSI ACT,"153,376 km",2016,Petrol,Sedan,Silver,Helmond,111 kW (151 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/volkswagen/passat-14-tsi-act-comfortline-navi-pdc-info-sven-0492588980/18502853,
"12,900 EUR",Audi,A3,1.6 diesel,"261,594 km",2016,Diesel,Sedan,Black,Apeldoorn,82 kW (112 HP),Automatic,https://www.autokopen.nl/tweedehands-auto/audi/a3/8972931-audi-a3-sportback-16-tdi-adrenalin-sport-s-line-navi-cruise-clima-xenon-18lm,
"13,450 EUR",Audi,A3,1.2 s tfsi,"191,524 km",2016,Petrol,Hatchback,Black,Dronten,82 kW (112 HP),Automatic,https://autovooru.nl/audi-a3_sportback~c3-aec-3bf54e.html,
"18,740 EUR",Renault,Clio,1.0 tce,"28,977 km",2023,Petrol,Hatchback,Gray,Tilburg,67 kW (91 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/renault/clio-10-tce-90pk-evolution-navigatie-apple-en-android-carplay-airco-parkeersensoren-elektrische-ramen-automatische-verlichting-en-regensensoren-lichtmetalen-velgen/18822026,
"22,995 EUR",Bmw,X3,xDrive20d,"213,337 km",2016,Diesel,Suv,Black,Veghel,141 kW (192 HP),Automatic,https://www.autoscout24.nl/aanbod/bmw-x3-xdrive20d-high-executive-m-sport-edition-panoramad-diesel-zwart-5eee512d-ac98-4ed3-ba95-5bfe39ec388a,
"16,400 EUR",Renault,Megane,1.3 TCe,"110,690 km",2019,Hybrid,Wagon,Black,Rijswijk,105 kW (143 HP),Automatic,https://www.autoscout24.nl/aanbod/renault-megane-1-3-tce-140-pk-automaat-estate-bose-camera-benzine-zwart-92cc4c82-64a6-436d-9577-516bb7b56dc1,
"18,940 EUR",Nissan,Qashqai,1.2,"125,883 km",2018,Petrol,Crossover,Silver,Tilburg,86 kW (117 HP),Automatic,https://www.marktplaats.nl/v/auto-s/nissan/m2090428540-nissan-qashqai-1-2-acenta-achteruitrijcamera-cruise-cont,6
"3,395 EUR",Mitsubishi,Grandis,2.4,"280,133 km",2005,Petrol,Mpv,Silver,Emmen,123 kW (167 HP),Automatic,https://www.autotrader.nl/auto/voertuig/mitsubishi-grandis-24-16v-intense-7-persoons-elektrische-ramen-air-benzine/96a6c825-6a59-4822-b105-d5065da73286/,
"32,445 EUR",Bmw,X3,xDrive20i,"170,086 km",2018,Petrol,Suv,Silver,Stolwijk,137 kW (186 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/suv-off-road-pick-up/vehicle/2568998/bmw-x3-xdrive20i-m-sport-dealer-oh-panorama-headup-navi-prof-leder,
"18,430 EUR",Nissan,Qashqai,1.2,"106,451 km",2019,Petrol,Crossover,White,Purmerend,86 kW (117 HP),Manual,https://usedcars.nissan.nl/nissan-voorraad/voertuigen/nissan/qashqai/12-n-connecta/19450234,
"10,450 EUR",Ford,Fiesta,1.0 EcoBoost,"73,110 km",2014,Petrol,Hatchback,Black,Apeldoorn,104 kW (141 HP),Manual,https://www.marktplaats.nl/v/auto-s/ford/m2084623429-ford-fiesta-1-0-ecoboost-red-black-edition-140pk-nw-apk,
"8,745 EUR",Peugeot,208,1.2 puretech,"137,422 km",2018,Petrol,Hatchback,Black,Stolwijk,61 kW (83 HP),Manual,https://www.vaartland.nl/occasion/peugeot/208/1-2-puretech-blue-lion-5-drs-21/tb-275-f,
"11,845 EUR",Peugeot,208,1.2 puretech,"11,152 km",2018,Petrol,Hatchback,Silver,Tilburg,61 kW (83 HP),Manual,https://www.zeelandnet.nl/prikbord/peugeot-208-12-puretech-active-airco-lmv-cruise-control-unieke-km-stand/a/6319085,
"15,450 EUR",Škoda,Octavia,1.5 tsi,"172,210 km",2020,Petrol,Wagon,Silver,Haarlem,111 kW (151 HP),Automatic,https://www.autokopen.nl/tweedehands-auto/skoda/octavia/9198327-skoda-octavia-combi-15-tsi-greentech-business-edition-automaat-aircoecc-navigatie,
"13,450 EUR",Audi,A3,1.2 s tfsi,"97,890 km",2011,Petrol,Convertible,Silver,Helmond,78 kW (106 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/audi/a3-cabriolet-12-tfsi-ambition-pro-line-s-s-line-half-leder-climate-info-bas-0492-588982-info-bas-0492-588982/18561621,
"27,395 EUR",Peugeot,3008,1.2 puretech,"100,754 km",2020,Petrol,Crossover,Black,Nuenen,132 kW (180 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/peugeot/3008-12-puretech-allure-glazen-schuifdak-lederen-bekl-elektr-verstel-en-verwarmb-stoelen/18817623,
"5,695 EUR",Peugeot,3008,1.6 VTi,"133,351 km",2011,Petrol,Crossover,Black,Emmen,89 kW (121 HP),Manual,https://www.autoscout24.nl/aanbod/peugeot-3008-1-6-vti-st-panoramadak-navigatie-climate-control-benzine-zwart-bfc66df2-d9b0-4418-8d89-2bee428028f9,
"14,499 EUR",Peugeot,308,1.2 puretech,"84,509 km",2020,Petrol,Wagon,White,Stadskanaal,82 kW (112 HP),Manual,https://www.marktplaats.nl/v/auto-s/peugeot/m2087603105-peugeot-308-sw-1-2-puretech-blue-lease-allure-ac-cruise-navi,
"32,425 EUR",Peugeot,3008,1.2 puretech,"56,906 km",2021,Petrol,Crossover,Red,Zoetermeer,97 kW (132 HP),Automatic,https://www.autoscout24.nl/aanbod/peugeot-3008-1-2-puretech-blue-lease-gt-automaat-schuifdak-benzine-rood-5abce5f2-df6e-4091-9e23-045c03617b1e,
"15,900 EUR",Volkswagen,Polo,1.0 tsi,"105,116 km",2018,Petrol,Hatchback,Blue,Tilburg,70 kW (95 HP),Manual,https://www.vanmossel.nl/voorraad/s/1361470-volkswagen-polo,
"13,445 EUR",Volkswagen,Polo,1.0 tsi,"169,071 km",2019,Petrol,Hatchback,Black,Stolwijk,70 kW (95 HP),Automatic,https://www.autotrader.nl/auto/voertuig/volkswagen-polo-10-tsi-comfortline-business-aut-privacy-glass-n-benzine/be50853b-d5a6-404c-bc87-4e7e5c8a2cd6/,
"13,400 EUR",Volkswagen,Polo,1.0 tsi,"118,726 km",2019,Petrol,Hatchback,Red,Ede,70 kW (95 HP),Manual,https://www.valleiautogroep.nl/auto-zoeken/volkswagen-polo-1-0-tsi-95pk-comfortline-37517874,
"18,750 EUR",Kia,Sportage,1.6 T-GDi,"135,584 km",2016,Petrol,Crossover,White,Utrecht,131 kW (178 HP),Manual,https://www.marktplaats.nl/v/auto-s/kia/m2089789639-kia-sportage-1-6-t-gdi-gt-line-first-edition-1900kg-trekgewi,
"16,850 EUR",Opel,Corsa,1.2,"40,672 km",2022,Petrol,Van,Black,Hardenberg,76 kW (103 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/opel/corsa-12-edition-navi-pdc-apple-carplay/18819338,
"17,800 EUR",Opel,Corsa,1.2,"26,490 km",2022,Petrol,Van,Black,Hardenberg,76 kW (103 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/opel/corsa-12-100-pk-blackenorange-edition-airco-dak-zwart-17-lmv-pdc-achter-cruise-control-stoelverwarming/18745171,
"16,395 EUR",Kia,Stonic,1.0 T-GDi,"71,764 km",2020,Petrol,Crossover,Black,Nuenen,132 kW (180 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/kia/stonic-10-t-gdi-dynamicline-navi-camera-cruise-ctrl/18835287,
"14,245 EUR",Renault,Clio,1.0 tce,"59,190 km",2021,Petrol,Hatchback,Black,Maastricht,132 kW (180 HP),Manual,https://www.limburgmobiel.nl/tweedehands-auto/renault/clio-10-tce-zen/18835126,
"17,925 EUR",Renault,Clio,1.0 tce,"53,000 km",2021,Petrol,Hatchback,Gray,Zoetermeer,68 kW (92 HP),Automatic,https://www.marktplaats.nl/v/auto-s/renault/m2090030073-renault-clio-1-0-tce-intens-9-3-navigatie-stoelverwarming,6
"26,900 EUR",Audi,A3,1.5 35 TFSI,"47,410 km",2020,Petrol,Hatchback,Blue,Ede,111 kW (151 HP),Manual,https://www.valleiautogroep.nl/auto-zoeken/audi-a3-sportback-35-tfsi-150pk-s-edition-37372739,
"15,850 EUR",Opel,Astra,1.2,"51,000 km",2021,Petrol,Hatchback,Black,Kerkrade,82 kW (112 HP),Manual,https://www.autoscout24.nl/aanbod/opel-astra-1-2-edition-navigatie-dab-carplay-benzine-zwart-5284a09b-fb0f-49c8-a8ed-fd6824f1e300,
"16,700 EUR",Opel,Astra,1.2,"37,000 km",2021,Petrol,Hatchback,Silver,Kerkrade,82 kW (112 HP),Manual,https://www.autoscout24.nl/aanbod/opel-astra-1-2-edition-navigatie-kamera-carplay-dab-benzine-grijs-695216bd-0c34-4bf6-a5ca-03e47e00aa66,
"10,350 EUR",Peugeot,308,1.2 vti,"104,308 km",2015,Petrol,Hatchback,Blue,Nuenen,82 kW (112 HP),Manual,https://www.eurostocks.com/nl/voertuigen/autos/sedan/vehicle/2194951/peugeot-308-12t-110pk-blue-lease-premium-l-navi-l-panoramadak-l-led-koplampen,
"19,700 EUR",Peugeot,3008,1.2 puretech,"77,120 km",2020,Petrol,Crossover,Black,Rijswijk,97 kW (132 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/peugeot/3008-12-puretech-130-pk-automaat-active/18810113,
"24,950 EUR",Nissan,Qashqai,1.3 DIG-T,"63,465 km",2021,Petrol,Crossover,White,Enkhuizen,119 kW (162 HP),Automatic,https://www.autoscout24.nl/aanbod/nissan-qashqai-1-3-dig-t-tekna-leder-360-camera-benzine-wit-410cfdd2-aa2c-4271-827a-e404542f4941,
"3,699 EUR",Škoda,Octavia,1.2 TSI,"296,358 km",2012,Petrol,Wagon,Silver,Wierden,78 kW (106 HP),Manual,https://www.autoscout24.nl/aanbod/skoda-octavia-combi-1-2-tsi-ambition-airco-trekhaak-benzine-grijs-1dbf0255-b8f3-4b75-a4e5-4854fec11ebc,
"26,650 EUR",Audi,A1,1.0 25 TFSI,"14,857 km",2023,Petrol,Mini,Black,Veenendaal,70 kW (95 HP),Manual,https://www.valleiautogroep.nl/auto-zoeken/audi-a1-sportback-25-tfsi-95pk-advanced-edition-37449076,
"26,650 EUR",Audi,A1,1.0 25 TFSI,"14,576 km",2023,Petrol,Mini,Black,Ede,70 kW (95 HP),Manual,https://www.valleiautogroep.nl/auto-zoeken/audi-a1-sportback-25-tfsi-95pk-pro-line-37372581,
"11,799 EUR",Peugeot,308,1.2 puretech,"128,446 km",2017,Petrol,Hatchback,Blue,Stadskanaal,82 kW (112 HP),Manual,https://www.eurostocks.com/nl/voertuigen/autos/sedan/vehicle/2545998/peugeot-308-12-puretech-blue-lease-executive-nav-ac-cruise,
"12,295 EUR",Peugeot,308,1.2 vti,"114,970 km",2017,Petrol,Wagon,Gray,Nuenen,97 kW (132 HP),Manual,https://www.autoscout24.nl/aanbod/peugeot-308-sw-1-2-130pk-allure-nav-lmv-glazen-dak-benzine-grijs-6d8d007e-6be4-4596-8d96-3b4fa3c357ea,
"11,350 EUR",Ford,C-Max,1.6 EcoBoost,"83,217 km",2013,Petrol,Mpv,Black,Sittard,132 kW (180 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/ford/c-max-16-ecoboost-titanium-nav-cruise-clima-camera-pdc-keyless/18829659,
"18,940 EUR",Volkswagen,Golf,2.8 vr6,"142,547 km",2014,Electric,Sedan,Silver,Emmen,171 kW (233 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/sedan/vehicle/2564601/volkswagen-golf-20-tsi-gti-performance-dsg-ecc-navigatie-cruise-control-xenon-led-inruil-mogelijk,
"12,499 EUR",Suzuki,Baleno,1.2,"143,493 km",2016,Petrol,Van,Silver,Leeuwarden,67 kW (91 HP),Automatic,https://www.autoscout24.nl/aanbod/suzuki-baleno-1-2-high-executive-automaat-cruise-control-naviga-benzine-grijs-f8552a8e-a8fb-4fc6-9862-e3393d9390c8,
"10,440 EUR",Ford,Focus,1.0 EcoBoost,"91,127 km",2014,Petrol,Wagon,Blue,Wijk,93 kW (126 HP),Manual,https://www.autotrader.nl/auto/voertuig/ford-focus-wagon-10-ecoboost-edition-plus-climate-control-benzine/645ad9be-1f0f-4d6a-a1be-ccac56510249/,
"7,450 EUR",Seat,Ibiza,1.0,"198,730 km",2016,Petrol,Hatchback,White,Vlaardingen,72 kW (98 HP),Automatic,https://www.autoscout24.nl/aanbod/seat-ibiza-1-0-ecotsi-style-connect-airco-navi-cruisecontrol-benzine-wit-bc4fd8d6-82d7-43d0-9c56-0fb7977d007c,
"17,445 EUR",Opel,Corsa,1.2,"56,745 km",2021,Petrol,Van,Blue,Helmond,55 kW (75 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/opel/corsa-12-elegance-cruise-climate-camera-info-bas-0492-588982-info-bas-0492-588982-whatsapp-0492588988/18773192,
"15,890 EUR",Opel,Corsa,1.2 Turbo,"40,876 km",2021,Petrol,Van,Gray,Oss,76 kW (103 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/opel/corsa-12-turbo-102pk-elegance-navigatie-apple-carplayandroid-auto-climate-control-camera-parkeer-sensoren-va-lichtmetalen-velgen-cruise-control/18803693,
"14,445 EUR",Volkswagen,Golf,1.5 tsi,"163,515 km",2015,Electric,Sedan,Black,Stolwijk,111 kW (151 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/sedan/vehicle/2565794/volkswagen-golf-14-tsi-gte-adapt-cruise-full-led-trekhaak-parkeersensoren,
"14,540 EUR",Renault,Clio,1.0 tce,"91,694 km",2020,Petrol,Hatchback,Gray,Tilburg,75 kW (102 HP),Manual,https://www.vanmossel.nl/voorraad/s/1398172-renault-clio,
"26,765 EUR",Hyundai,Kona,electro,"44,897 km",2021,Electric,Crossover,White,Bergschenhoek,152 kW (207 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/suv-off-road-pick-up/vehicle/2527958/hyundai-kona-ev-fashion-sky-64-kwh-open-dak,
"13,450 EUR",Hyundai,I30,1.4,"171,313 km",2020,Petrol,Wagon,Black,Haarlem,105 kW (143 HP),Automatic,https://www.marktplaats.nl/v/auto-s/hyundai/m2079204160-hyundai-i30-wagon-1-4-t-gdi-comfort-navi-camera-airco-ecc-ni,
"17,950 EUR",Volkswagen,Golf,2.8 vr6,"104,720 km",2016,Electric,Hatchback,Silver,Doetinchem,93 kW (126 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/volkswagen/golf-14-tsi-r-line-automaat/18524698,
"22,900 EUR",Volkswagen,Golf,2.5 tsi,"129,960 km",2017,Electric,Hatchback,Silver,Haarlem,111 kW (151 HP),Manual,https://www.marktplaats.nl/v/auto-s/volkswagen/m2082745409-volkswagen-golf-1-5-tsi-r-line-panodak-ada-cruise-xenon-l,
"13,999 EUR",Suzuki,Baleno,1.0,"105,030 km",2019,Petrol,Van,Silver,Leeuwarden,82 kW (112 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/suzuki/baleno-10-boosterjet-high-executive-climacruiseclima/18712287,
"24,499 EUR",Suzuki,Vitara,1.0,"18,413 km",2020,Petrol,Suv,Silver,Leeuwarden,82 kW (112 HP),Automatic,https://www.marktplaats.nl/v/auto-s/suzuki/m2090082472-suzuki-vitara-1-0-boosterjet-select-navigatie-cruise-contro,
"26,940 EUR",Nissan,Qashqai,1.3 DIG-T,"38,000 km",2020,Petrol,Crossover,Silver,Amsterdam,118 kW (160 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/nissan/qashqai-13-dig-t-design-edition/18748660,
"22,900 EUR",Volkswagen,Golf,2.5 tsi,"138,052 km",2018,Electric,Hatchback,White,Haarlem,111 kW (151 HP),Automatic,https://www.autotrader.nl/auto/voertuig/volkswagen-golf-15-tsi-r-line-plus-aut-stoelmassage-carplay-park-a-benzine/a1bd8d40-8052-4ed0-a2e5-e0ef70cc4400/,
"17,900 EUR",Volkswagen,Golf,1.0 tsi,"104,474 km",2018,Petrol,Sedan,Black,Tilburg,86 kW (117 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/sedan/vehicle/2539034/volkswagen-golf-10-tsi-comfortline-climate-control-cruise-control-lichtmetalen-velgen-parkeersensoren,
