Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"16,159 EUR (183,100 SEK)",Volkswagen,Golf,1.1,"118,890 km",2017,Petrol,Sedan,Black,Uppsala,111 kW (151 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-golf-gte-1-4-tsi-drag-b-kamera-ink-sov-garanti-8327-17277843
"31,763 EUR (359,900 SEK)",Volvo,Xc60,2.0 T5 AWD,"57,830 km",2018,Petrol,Crossover,Black,Vallentuna,189 kW (257 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-xc60-t5-awd-r-design-panorama-backkamera-navi-6147-17377777
"7,934 EUR (89,900 SEK)",Volkswagen,Touran,1.6 TDI,"128,640 km",2024,Diesel,Mpv,Blue,Knivsta,77 kW (105 HP),Manual,https://www.bytbil.com/stockholms-lan/personbil-touran-1-6-tdi-superdeal-6-95-105hk-100537-17574164
"11,023 EUR (124,900 SEK)",Volkswagen,Golf,1.1,"169,850 km",2024,Petrol,Sedan,Blue,Knivsta,103 kW (140 HP),Manual,https://www.bytbil.com/stockholms-lan/personbil-golf-superdeal-6-95-full-r-line-highline-plus-100537-17492493
"368,900 EUR",Volkswagen,Tiguan,1.4,"51,080 km",2021,Hybrid,Crossover,White,Stockholm,110 kW (150 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-tiguan-ehybrid-plug-in-drag-iq-light-b-kamera-102537-17581680
"11,455 EUR (129,800 SEK)",Volvo,V60,2.0 D3,"203,000 km",2014,Diesel,Wagon,Silver,Lerum,100 kW (136 HP),Automatic,https://www.bytbil.com/vastra-gotalands-lan/personbil-v60-d3-automat-ny-besikt-ny-serv-ny-kamrem-pdc-9572-17597589
"32,469 EUR (367,900 SEK)",Seat,Tarraco,1.5,"50,310 km",2024,Petrol,Suv,Black,Boo,110 kW (150 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-tarraco-phev-245hk-fr-cockpit-kamera-skalstolar-drag-8389-17245107
"54,710 EUR (619,900 SEK)",Mercedes Benz,Glc-Class,,"111,380 km",2024,Diesel,Suv,Black,Svarta,350 kW (476 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-glc-amg-63-4matic-plus-rea-race-s-sald-pano-burmester-nyservad-102471-17532325
"17,192 EUR (194,800 SEK)",Volkswagen,Golf,1.1,"104,830 km",2024,Petrol,Sedan,Black,Boo,110 kW (150 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-golf-1-4-tsi-150hk-full-r-line-panorama-carplay-8389-17558279
"79,343 EUR (899,000 SEK)",Mercedes Benz,Vito,,"78,630 km",2021,Diesel,Van,Silver,Karlstad,120 kW (163 HP),Automatic,https://www.bytbil.com/varmlands-lan/personbil-vito-tourer-9-sits-unik-bil-9g-tronic-euro-6-8274-17542807
"184,900 EUR",Volkswagen,Golf,1.1,"74,950 km",2016,Petrol,Sedan,White,Stockholm,110 kW (150 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-golf-sportsvan-1-4-tsi-aut-r-line-highline-plus-2-ars-garanti-7216-16948740
"7,042 EUR (79,800 SEK)",Volvo,C30,2.5 T5,"178,000 km",2024,Petrol,Hatchback,Black,Lerum,169 kW (230 HP),Manual,https://www.bytbil.com/vastra-gotalands-lan/personbil-c30-t5-r-design-230hk-euro-4-ny-serv-ny-bes-9572-17593057
"8,375 EUR (94,900 SEK)",Škoda,Fabia,1.2 TSI,"46,920 km",2011,Petrol,Sedan,Brown,Sigtuna,63 kW (86 HP),Manual,https://www.bytbil.com/stockholms-lan/personbil-fabia-1-2-tsi-farth-ny-bes-kampanj-7926-17405722
"109,900 EUR",Kia,Rio,1.1,"166,690 km",2024,Diesel,Sedan,Blue,Knivsta,80 kW (109 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-rio-5-dorrar-1-4-cvvt-superdeal-6-95-kamkedja-automat-100537-17485659
"11,023 EUR (124,900 SEK)",Volvo,V60,2.4 D5,"232,870 km",2021,Diesel,Wagon,Black,Uppsala,158 kW (215 HP),Manual,https://www.bytbil.com/uppsala-lan/personbil-v60-d5-polestar-summum-skinn-varmare-drag-215hk-102491-17582239
